application,score,filename,line,rule,searchedfor,found,advice,category,fqn
App8,3,CargoHandledConsumer.java,3,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/CargoHandledConsumer.java
App8,3,CargoHandledConsumer.java,4,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/CargoHandledConsumer.java
App8,3,MisdirectedCargoConsumer.java,3,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/MisdirectedCargoConsumer.java
App8,3,MisdirectedCargoConsumer.java,4,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/MisdirectedCargoConsumer.java
App8,3,RejectedRegistrationAttemptsConsumer.java,3,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/RejectedRegistrationAttemptsConsumer.java
App8,3,RejectedRegistrationAttemptsConsumer.java,4,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/RejectedRegistrationAttemptsConsumer.java
App8,3,ExternalRoutingService.java,5,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,3,JpaCargoRepository.java,7,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/persistence/jpa/JpaCargoRepository.java
App8,3,JpaCargoRepository.java,8,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/persistence/jpa/JpaCargoRepository.java
App8,3,ExternalRoutingService.java,6,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,3,DeliveredCargoConsumer.java,3,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/DeliveredCargoConsumer.java
App8,3,DeliveredCargoConsumer.java,4,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/DeliveredCargoConsumer.java
App8,3,EventItemReader.java,10,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/file/EventItemReader.java
App8,3,EventItemReader.java,11,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/file/EventItemReader.java
App8,3,DefaultHandlingEventService.java,4,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/internal/DefaultHandlingEventService.java
App8,3,SampleDataGenerator.java,6,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/util/SampleDataGenerator.java
App8,3,DefaultBookingService.java,6,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/internal/DefaultBookingService.java
App8,3,DefaultBookingService.java,7,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/internal/DefaultBookingService.java
App8,3,DefaultCargoInspectionService.java,4,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/internal/DefaultCargoInspectionService.java
App8,3,DefaultCargoInspectionService.java,5,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/internal/DefaultCargoInspectionService.java
App8,3,FileProcessorJobListener.java,4,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/file/FileProcessorJobListener.java
App8,3,FileProcessorJobListener.java,5,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/file/FileProcessorJobListener.java
App8,3,RealtimeCargoTrackingService.java,8,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/booking/socket/RealtimeCargoTrackingService.java
App8,3,LineParseExceptionListener.java,7,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/file/LineParseExceptionListener.java
App8,3,LineParseExceptionListener.java,8,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/file/LineParseExceptionListener.java
App8,3,RealtimeCargoTrackingService.java,9,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/booking/socket/RealtimeCargoTrackingService.java
App8,3,JmsApplicationEvents.java,4,java-logging-import,java.util.logging,import java.util.logging.Level;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/JmsApplicationEvents.java
App8,3,JmsApplicationEvents.java,5,java-logging-import,java.util.logging,import java.util.logging.Logger;,Change to an implementation of SLF4J i.e. Logback,logging,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/messaging/jms/JmsApplicationEvents.java
App8,2,ExternalRoutingService.java,11,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.client.Client;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,2,ExternalRoutingService.java,12,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.client.ClientBuilder;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,2,ExternalRoutingService.java,13,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.client.WebTarget;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,2,ExternalRoutingService.java,14,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.core.GenericType;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,2,ExternalRoutingService.java,15,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.core.MediaType;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/routing/ExternalRoutingService.java
App8,2,JpaLocationRepository.java,17,java-jpa,EntityManager,private EntityManager entityManager;,"JPA will work inside of Cloud Native applications, but changes may need to be made to the way JPA is configured to get connections. In addition, ensure that any JPA dependencies are not provided and dependent upon the current application server.",jpa,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/persistence/jpa/JpaLocationRepository.java
App8,2,JpaVoyageRepository.java,20,java-jpa,EntityManager,private EntityManager entityManager;,"JPA will work inside of Cloud Native applications, but changes may need to be made to the way JPA is configured to get connections. In addition, ensure that any JPA dependencies are not provided and dependent upon the current application server.",jpa,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/persistence/jpa/JpaVoyageRepository.java
App8,2,JpaHandlingEventRepository.java,18,java-jpa,EntityManager,private EntityManager entityManager;,"JPA will work inside of Cloud Native applications, but changes may need to be made to the way JPA is configured to get connections. In addition, ensure that any JPA dependencies are not provided and dependent upon the current application server.",jpa,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/persistence/jpa/JpaHandlingEventRepository.java
App8,2,JpaCargoRepository.java,27,java-jpa,EntityManager,private EntityManager entityManager;,"JPA will work inside of Cloud Native applications, but changes may need to be made to the way JPA is configured to get connections. In addition, ensure that any JPA dependencies are not provided and dependent upon the current application server.",jpa,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/infrastructure/persistence/jpa/JpaCargoRepository.java
App8,2,JsonMoxyConfigurationContextResolver.java,5,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.ext.ContextResolver;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/util/JsonMoxyConfigurationContextResolver.java
App8,2,RestConfiguration.java,3,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.ApplicationPath;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/util/RestConfiguration.java
App8,2,JsonMoxyConfigurationContextResolver.java,6,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.ext.Provider;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/util/JsonMoxyConfigurationContextResolver.java
App8,2,SampleDataGenerator.java,39,java-jpa,EntityManager,private EntityManager entityManager;,"JPA will work inside of Cloud Native applications, but changes may need to be made to the way JPA is configured to get connections. In addition, ensure that any JPA dependencies are not provided and dependent upon the current application server.",jpa,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/application/util/SampleDataGenerator.java
App8,2,HandlingReportService.java,10,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.Consumes;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/rest/HandlingReportService.java
App8,2,CargoMonitoringService.java,9,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.GET;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/booking/rest/CargoMonitoringService.java
App8,2,CargoMonitoringService.java,10,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.Path;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/booking/rest/CargoMonitoringService.java
App8,2,CargoMonitoringService.java,11,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.Produces;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/booking/rest/CargoMonitoringService.java
App8,2,CargoMonitoringService.java,12,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.core.MediaType;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/booking/rest/CargoMonitoringService.java
App8,2,GraphTraversalService.java,8,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.GET;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/pathfinder/api/GraphTraversalService.java
App8,2,HandlingReportService.java,11,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.POST;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/rest/HandlingReportService.java
App8,2,GraphTraversalService.java,9,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.Path;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/pathfinder/api/GraphTraversalService.java
App8,2,GraphTraversalService.java,10,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.Produces;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/pathfinder/api/GraphTraversalService.java
App8,2,GraphTraversalService.java,11,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.QueryParam;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/pathfinder/api/GraphTraversalService.java
App8,2,HandlingReportService.java,12,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.Path;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/rest/HandlingReportService.java
App8,2,HandlingReportService.java,13,java-jaxrs-import,javax.ws.rs,import javax.ws.rs.core.MediaType;,Refer to PCF/Spring documentation for remediation,jax-rs,/Users/swoods/pvtl/demo/App8/src/main/java/net/java/cargotracker/interfaces/handling/rest/HandlingReportService.java
App9,700,faces-config.xml,5,xml-jsf-2-2,web-facesconfig_2_2.xsd,"xsi:schemaLocation=""http://xmlns.jcp.org/xml/ns/javaee http://xmlns.jcp.org/xml/ns/javaee/web-facesconfig_2_2.xsd"">",Refer to PCF documetation,jsf,/Users/swoods/pvtl/demo/App9/src/main/webapp/WEB-INF/faces-config.xml
App9,100,SaleOrderController.java,45,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JREmptyDataSource;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/controllers/SaleOrderController.java
App9,100,SaleOrderController.java,46,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JRException;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/controllers/SaleOrderController.java
App9,100,SaleOrderController.java,47,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperExportManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/controllers/SaleOrderController.java
App9,100,SaleOrderController.java,48,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperFillManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/controllers/SaleOrderController.java
App9,100,SaleOrderController.java,49,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperPrint;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/controllers/SaleOrderController.java
App9,100,SupDeliveryOrderController.java,31,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JREmptyDataSource;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/SupDeliveryOrderController.java
App9,100,SupDeliveryOrderController.java,32,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JRException;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/SupDeliveryOrderController.java
App9,100,SupDeliveryOrderController.java,33,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperExportManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/SupDeliveryOrderController.java
App9,100,SupDeliveryOrderController.java,34,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperFillManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/SupDeliveryOrderController.java
App9,100,SupDeliveryOrderController.java,35,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperPrint;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/SupDeliveryOrderController.java
App9,100,GenericDAO.java,14,java-ejb-stateful,Stateful,@Stateful,Refer EJB stateful/stateless documentation,ejb,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/dataAccess/GenericDAO.java
App9,100,InvoiceController.java,33,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JREmptyDataSource;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/controllers/InvoiceController.java
App9,100,InvoiceController.java,34,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JRException;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/controllers/InvoiceController.java
App9,100,BillController.java,21,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.*;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/controllers/BillController.java
App9,100,InvoiceController.java,35,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperExportManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/controllers/InvoiceController.java
App9,100,InvoiceController.java,36,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperFillManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/controllers/InvoiceController.java
App9,100,InvoiceController.java,37,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperPrint;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/controllers/InvoiceController.java
App9,100,DeliveryOrderController.java,33,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JREmptyDataSource;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/DeliveryOrderController.java
App9,100,DeliveryOrderController.java,34,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JRException;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/DeliveryOrderController.java
App9,100,DeliveryOrderController.java,35,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperExportManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/DeliveryOrderController.java
App9,100,DeliveryOrderController.java,36,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperFillManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/DeliveryOrderController.java
App9,100,DeliveryOrderController.java,37,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperPrint;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/controllers/DeliveryOrderController.java
App9,100,PurchaseOrderController.java,42,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JREmptyDataSource;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/purchases/controllers/PurchaseOrderController.java
App9,100,PurchaseOrderController.java,43,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JRException;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/purchases/controllers/PurchaseOrderController.java
App9,100,PurchaseOrderController.java,44,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperExportManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/purchases/controllers/PurchaseOrderController.java
App9,100,PurchaseOrderController.java,45,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperFillManager;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/purchases/controllers/PurchaseOrderController.java
App9,100,PurchaseOrderController.java,46,SNAP-ETL-import,net.sf.jasper,import net.sf.jasperreports.engine.JasperPrint;,Refer to IBM documentation,etl,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/purchases/controllers/PurchaseOrderController.java
App9,7,GenericDAO.java,8,java-ejb-stateful-import,import javax.ejb.Stateful,import javax.ejb.Stateful;,Consult with PCF documetation,ejb,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/dataAccess/GenericDAO.java
App9,5,web.xml,2,xml-servlet-3-1,web-app_3_1.xsd,"<web-app version=""3.1"" xmlns=""http://xmlns.jcp.org/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://xmlns.jcp.org/xml/ns/javaee http://xmlns.jcp.org/xml/ns/javaee/web-app_3_1.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App9/src/main/webapp/WEB-INF/web.xml
App9,5,SaleOrderConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/converters/SaleOrderConverter.java
App9,5,UserConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/users/converters/UserConverter.java
App9,5,JsfUtil.java,44,java-jsf,FacesMessage,"FacesMessage facesMsg = new FacesMessage(FacesMessage.SEVERITY_ERROR, m, m);",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/util/JsfUtil.java
App9,5,UserConverter.java,48,java-jsf,UIComponent,"public String getAsString(FacesContext facesContext, UIComponent component, Object object) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/users/converters/UserConverter.java
App9,5,SaleOrderConverter.java,48,java-jsf,UIComponent,"public String getAsString(FacesContext facesContext, UIComponent component, Object object) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/sales/converters/SaleOrderConverter.java
App9,5,JsfUtil.java,51,java-jsf,FacesMessage,"FacesMessage facesMsg = new FacesMessage(FacesMessage.SEVERITY_INFO, m, m);",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/util/JsfUtil.java
App9,5,JsfUtil.java,58,java-jsf,FacesMessage,"FacesMessage facesMsg = new FacesMessage(FacesMessage.SEVERITY_WARN, m, m);",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/util/JsfUtil.java
App9,5,InventoryConverter.java,27,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/converters/InventoryConverter.java
App9,5,AccountConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/converters/AccountConverter.java
App9,5,DeliveryOrderConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/converters/DeliveryOrderConverter.java
App9,5,UserController.java,71,java-jsf,UIComponent,"public void validateImage(FacesContext ctx, UIComponent comp, Object value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/users/controllers/UserController.java
App9,5,GenericDAO.java,14,java-stateful-annotations,Stateful,@Stateful,Relies on container for shared state and will require a rewrite to Stateless or move to TKG,annotations,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/dataAccess/GenericDAO.java
App9,5,InvoiceConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/converters/InvoiceConverter.java
App9,5,InventoryConverter.java,47,java-jsf,UIComponent,"public String getAsString(FacesContext facesContext, UIComponent component, Object object) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/converters/InventoryConverter.java
App9,5,PaymentConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/converters/PaymentConverter.java
App9,5,ProductCategoryConverter.java,28,java-jsf,UIComponent,"public Object getAsObject(FacesContext facesContext, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/converters/ProductCategoryConverter.java
App9,5,AccountConverter.java,48,java-jsf,UIComponent,"public String getAsString(FacesContext facesContext, UIComponent component, Object object) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/accounting/converters/AccountConverter.java
App9,5,DeliveryOrderConverter.java,48,java-jsf,UIComponent,"public String getAsString(FacesContext facesContext, UIComponent component, Object object) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App9/src/main/java/com/defterp/modules/inventory/converters/DeliveryOrderConverter.java
